DATE,TIME,PARTICULATE_(terukur),PARTICULATE_(terkoreksi),SO2_(terukur),SO2_(terkoreksi),NOX_(terukur),NOX_(terkoreksi),CO_(terukur),CO_(terkoreksi),O2_(terukur),O2_(terkoreksi),FLOWRATE_(terukur),FLOWRATE_(terkoreksi),DATETIME
2025-02-20,11:00:00,22.47,22.47,38.36,38.36,136.21,136.21,1770.94,1770.94,10,10,4.03,102.77,2025-02-20 11:00:00
2025-02-20,12:00:00,21.37,21.37,37.93,37.93,134.21,134.21,1684.39,1684.39,10,10,4.04,102.91,2025-02-20 12:00:00
2025-02-20,13:00:00,24.3,24.3,37.92,37.92,129.99,129.99,2057.12,2057.12,10,10,4.03,102.65,2025-02-20 13:00:00
2025-02-20,14:00:00,28.64,28.64,37.59,37.59,120.98,120.98,2182.4,2182.4,9.96,9.96,4.01,102.37,2025-02-20 14:00:00
2025-02-20,15:00:00,16.96,16.96,33.32,33.32,165.67,165.67,1177.56,1177.56,8.23,8.23,4.01,102.23,2025-02-20 15:00:00
2025-02-20,16:00:00,30.18,30.18,32.5,32.5,192,192,972.08,972.08,7.9,7.9,5.91,150.71,2025-02-20 16:00:00
2025-02-20,17:00:00,48.04,48.04,36.47,36.47,159.12,159.12,1160.93,1160.93,9.17,9.17,10.78,274.92,2025-02-20 17:00:00
2025-02-20,18:00:00,23.47,23.47,38.73,38.73,136.46,136.46,1342.32,1342.32,10,10,11.27,287.31,2025-02-20 18:00:00
2025-02-20,19:00:00,23.61,23.61,38.47,38.47,148.65,148.65,1386.88,1386.88,10,10,16.65,424.47,2025-02-20 19:00:00
2025-02-20,20:00:00,23.83,23.83,39.47,39.47,157.34,157.34,1208,1208,10.06,10.06,20.76,529.31,2025-02-20 20:00:00
2025-02-20,21:00:00,19.82,19.82,38.68,38.68,147.01,147.01,1225.75,1225.75,10,10,29.95,763.7,2025-02-20 21:00:00
2025-02-20,22:00:00,20.62,20.62,37.81,37.81,160.95,160.95,1087.37,1087.37,9.93,9.93,30,765,2025-02-20 22:00:00
2025-02-20,23:00:00,24.34,24.34,38.14,38.14,212.27,212.27,831.95,831.95,10,10,30,765,2025-02-20 23:00:00
2025-02-21,0:00:00,38.33,38.33,37.96,37.96,223.16,223.16,807.14,807.14,10,10,27.07,690.35,2025-02-21 0:00:00
2025-02-21,1:00:00,49.92,49.92,40.02,40.02,223.3,223.3,791.45,791.45,10.47,10.47,19.09,486.79,2025-02-21 1:00:00
2025-02-21,2:00:00,56.23,56.23,36.4,36.4,209.92,209.92,754.44,754.44,9.26,9.26,12.04,307.1,2025-02-21 2:00:00
2025-02-21,3:00:00,19.83,19.83,40.97,40.97,191.65,191.65,716.26,716.26,11,11,4.17,106.22,2025-02-21 3:00:00
2025-02-21,4:00:00,16.05,16.05,41.28,41.28,200.27,200.27,724.42,724.42,11,11,4.63,118.17,2025-02-21 4:00:00
2025-02-21,5:00:00,14.71,14.71,40.98,40.98,185.87,185.87,762.53,762.53,11,11,7.76,197.77,2025-02-21 5:00:00
2025-02-21,6:00:00,15.1,15.1,41.56,41.56,197.61,197.61,719.73,719.73,11.05,11.05,8.32,212.19,2025-02-21 6:00:00
2025-02-21,7:00:00,13.65,13.65,41.85,41.85,178.9,178.9,749.26,749.26,11.04,11.04,9.1,232.11,2025-02-21 7:00:00
2025-02-21,8:00:00,14.15,14.15,40.41,40.41,167.73,167.73,1121.27,1121.27,10.82,10.82,4.22,107.57,2025-02-21 8:00:00
2025-02-21,9:00:00,16.41,16.41,37.88,37.88,167.69,167.69,1540.06,1540.06,9.73,9.73,4,102,2025-02-21 9:00:00
2025-02-21,10:00:00,18.4,18.4,36.59,36.59,147.48,147.48,2216.76,2216.76,9.34,9.34,4,102.05,2025-02-21 10:00:00
2025-02-21,11:00:00,15.82,15.82,37.2,37.2,159.45,159.45,1735.11,1735.11,10,10,4,102,2025-02-21 11:00:00
2025-02-21,12:00:00,14.33,14.33,36.96,36.96,161.25,161.25,1771.96,1771.96,10,10,4,102,2025-02-21 12:00:00
2025-02-21,13:00:00,18.31,18.31,37.13,37.13,177.86,177.86,1412.43,1412.43,10,10,4,102,2025-02-21 13:00:00
2025-02-21,14:00:00,31.24,31.24,37.62,37.62,167.53,167.53,1772.23,1772.23,10,10,4,101.97,2025-02-21 14:00:00
2025-02-21,15:00:00,36.91,36.91,36.88,36.88,160.37,160.37,1642.62,1642.62,9.62,9.62,4.02,102.58,2025-02-21 15:00:00
2025-02-21,16:00:00,28.33,28.33,37.75,37.75,201.16,201.16,914.88,914.88,10,10,4,102,2025-02-21 16:00:00
2025-02-21,17:00:00,27.31,27.31,37.67,37.67,199.42,199.42,922.01,922.01,10,10,4.31,109.9,2025-02-21 17:00:00
2025-02-21,18:00:00,26.29,26.29,37.42,37.42,204.61,204.61,1021.37,1021.37,10,10,5.75,146.56,2025-02-21 18:00:00
2025-02-21,19:00:00,33.97,33.97,37.84,37.84,219.36,219.36,954.17,954.17,10,10,4.09,104.35,2025-02-21 19:00:00
2025-02-21,20:00:00,27.9,27.9,37.45,37.45,204.37,204.37,1063.39,1063.39,10,10,7.84,200.04,2025-02-21 20:00:00
2025-02-21,21:00:00,22.57,22.57,37.87,37.87,246.08,246.08,751.68,751.68,10,10,15.58,397.4,2025-02-21 21:00:00
2025-02-21,22:00:00,21.52,21.52,38.9,38.9,274.12,274.12,684.91,684.91,10,10,20.52,523.34,2025-02-21 22:00:00
2025-02-21,23:00:00,32.41,32.41,34.1,34.1,270.74,270.74,732.63,732.63,8.44,8.44,18.85,480.79,2025-02-21 23:00:00
2025-02-22,0:00:00,40.12,40.12,33.51,33.51,256.85,256.85,801.43,801.43,8.31,8.31,13.09,333.91,2025-02-22 0:00:00
2025-02-22,1:00:00,20.83,20.83,38.28,38.28,250.33,250.33,703.56,703.56,10,10,18.43,469.9,2025-02-22 1:00:00
2025-02-22,2:00:00,19.42,19.42,38.19,38.19,250.04,250.04,737.19,737.19,10.03,10.03,18.39,468.89,2025-02-22 2:00:00
2025-02-22,3:00:00,21.47,21.47,37.92,37.92,232.01,232.01,831.01,831.01,10,10,17.69,451.22,2025-02-22 3:00:00
2025-02-22,4:00:00,24.58,24.58,37.91,37.91,244.28,244.28,746.03,746.03,10,10,20.13,513.21,2025-02-22 4:00:00
2025-02-22,5:00:00,30.71,30.71,35.54,35.54,256.6,256.6,814.84,814.84,9.12,9.12,21.2,540.72,2025-02-22 5:00:00
2025-02-22,6:00:00,21.52,21.52,37.67,37.67,215.39,215.39,1139.79,1139.79,10,10,20.94,533.97,2025-02-22 6:00:00
2025-02-22,7:00:00,20.28,20.28,36.5,36.5,216.2,216.2,1140.14,1140.14,9.57,9.57,17.13,436.83,2025-02-22 7:00:00
2025-02-22,8:00:00,31.81,31.81,35.82,35.82,220.81,220.81,1114.61,1114.61,9.22,9.22,7.13,181.94,2025-02-22 8:00:00
2025-02-22,9:00:00,17.14,17.14,39.71,39.71,265.72,265.72,666.81,666.81,10.59,10.59,4,101.98,2025-02-22 9:00:00
2025-02-22,10:00:00,13.94,13.94,40.24,40.24,245.6,245.6,700.81,700.81,11,11,4,102.02,2025-02-22 10:00:00
2025-02-22,11:00:00,13.21,13.21,39.86,39.86,233.57,233.57,718.45,718.45,10.95,10.95,4,101.95,2025-02-22 11:00:00
2025-02-22,12:00:00,19.67,19.67,37.96,37.96,232,232,767.7,767.7,10.17,10.17,4,101.93,2025-02-22 12:00:00
2025-02-22,13:00:00,28.62,28.62,39.23,39.23,215.66,215.66,974.92,974.92,10.42,10.42,4,102,2025-02-22 13:00:00
2025-02-22,14:00:00,13.74,13.74,39,39,206.71,206.71,857.61,857.61,10.34,10.34,10.59,270.06,2025-02-22 14:00:00
2025-02-22,15:00:00,19.1,19.1,38.66,38.66,206.04,206.04,895.21,895.21,10.2,10.2,19.08,486.56,2025-02-22 15:00:00
2025-02-22,16:00:00,12.21,12.21,38.35,38.35,176.3,176.3,1510.94,1510.94,10.01,10.01,23.96,611.05,2025-02-22 16:00:00
2025-02-22,17:00:00,11.92,11.92,38.56,38.56,200.83,200.83,1131.12,1131.12,10.07,10.07,20.98,535.06,2025-02-22 17:00:00
2025-02-22,18:00:00,12.39,12.39,41.9,41.9,189.17,189.17,884.45,884.45,11.11,11.11,20.22,515.52,2025-02-22 18:00:00
2025-02-22,19:00:00,12.13,12.13,40.08,40.08,175.22,175.22,832.73,832.73,10.9,10.9,17.35,442.47,2025-02-22 19:00:00
2025-02-22,20:00:00,12.5,12.5,38.97,38.97,135.35,135.35,1415.9,1415.9,10,10,15.08,384.65,2025-02-22 20:00:00
2025-02-22,21:00:00,14.8,14.8,38.69,38.69,138.43,138.43,1375.5,1375.5,10.04,10.04,18,459.11,2025-02-22 21:00:00
2025-02-22,22:00:00,15.8,15.8,38.69,38.69,122.56,122.56,1997.93,1997.93,10,10,12.31,313.81,2025-02-22 22:00:00
2025-02-22,23:00:00,19.8,19.8,38.47,38.47,131.33,131.33,2111.23,2111.23,10,10,3.97,101.2,2025-02-22 23:00:00
2025-02-23,0:00:00,19.67,19.67,38.72,38.72,137.09,137.09,1554.74,1554.74,10,10,4.06,103.48,2025-02-23 0:00:00
2025-02-23,1:00:00,22.46,22.46,38.18,38.18,130.48,130.48,1977.9,1977.9,10,10,3.98,101.46,2025-02-23 1:00:00
2025-02-23,2:00:00,29.67,29.67,37.25,37.25,131.86,131.86,1659.59,1659.59,9.51,9.51,3.96,100.88,2025-02-23 2:00:00
2025-02-23,3:00:00,36.68,36.68,36.73,36.73,135.41,135.41,1837.95,1837.95,9.39,9.39,5.61,143,2025-02-23 3:00:00
2025-02-23,4:00:00,18.55,18.55,38.8,38.8,133.77,133.77,1476.96,1476.96,10,10,4.04,103,2025-02-23 4:00:00
2025-02-23,5:00:00,25.4,25.4,38.36,38.36,131.81,131.81,1783.84,1783.84,10,10,4.25,108.45,2025-02-23 5:00:00
2025-02-23,6:00:00,30.28,30.28,39.05,39.05,134.93,134.93,1461.01,1461.01,10,10,9.59,244.64,2025-02-23 6:00:00
2025-02-23,7:00:00,49.6,49.6,39.71,39.71,151.63,151.63,998.05,998.05,10.06,10.06,11,280.52,2025-02-23 7:00:00
2025-02-23,8:00:00,53.23,53.23,39.28,39.28,136.69,136.69,1531.68,1531.68,10,10,3.98,101.45,2025-02-23 8:00:00
2025-02-23,9:00:00,36.08,36.08,35.41,35.41,141.7,141.7,1560.95,1560.95,8.7,8.7,3.99,101.73,2025-02-23 9:00:00
2025-02-23,10:00:00,23.43,23.43,33.42,33.42,149.97,149.97,1392.35,1392.35,8,8,3.99,101.82,2025-02-23 10:00:00
2025-02-23,11:00:00,21.93,21.93,32.88,32.88,143.32,143.32,1611.49,1611.49,8,8,3.99,101.83,2025-02-23 11:00:00
2025-02-23,12:00:00,62.12,62.12,36.46,36.46,133.78,133.78,1480.7,1480.7,9.19,9.19,4.01,102.3,2025-02-23 12:00:00
2025-02-23,13:00:00,60.36,60.36,39.63,39.63,155.76,155.76,1054.87,1054.87,10.1,10.1,4,102.05,2025-02-23 13:00:00
2025-02-23,14:00:00,52.55,52.55,39.35,39.35,146.46,146.46,1336.02,1336.02,10,10,4,102.03,2025-02-23 14:00:00
2025-02-23,15:00:00,29.18,29.18,39.15,39.15,147.4,147.4,1202.62,1202.62,10,10,9.02,229.89,2025-02-23 15:00:00
2025-02-23,16:00:00,26.35,26.35,39.18,39.18,142.58,142.58,1499.63,1499.63,10.05,10.05,15.74,401.45,2025-02-23 16:00:00
2025-02-23,17:00:00,24.83,24.83,39.66,39.66,159.26,159.26,1172.76,1172.76,10.46,10.46,18.27,465.92,2025-02-23 17:00:00
2025-02-23,18:00:00,23.85,23.85,39.04,39.04,159.46,159.46,1140.59,1140.59,10,10,20.26,516.6,2025-02-23 18:00:00
2025-02-23,19:00:00,26.59,26.59,38.92,38.92,126.41,126.41,2056.68,2056.68,10.06,10.06,22.84,582.43,2025-02-23 19:00:00
2025-02-23,20:00:00,30.15,30.15,39.83,39.83,150.11,150.11,1085.81,1085.81,10.42,10.42,24.87,634.27,2025-02-23 20:00:00
2025-02-23,21:00:00,37.08,37.08,39.84,39.84,168.7,168.7,817.29,817.29,10.03,10.03,20.78,529.96,2025-02-23 21:00:00
2025-02-23,22:00:00,28.78,28.78,39.41,39.41,163.26,163.26,1043.44,1043.44,10.02,10.02,15.49,395.08,2025-02-23 22:00:00
2025-02-23,23:00:00,34.53,34.53,38.82,38.82,145.16,145.16,1467.16,1467.16,9.99,9.99,11.92,303.97,2025-02-23 23:00:00
2025-02-24,0:00:00,86.4,86.4,39.03,39.03,162.27,162.27,1136.57,1136.57,9.9,9.9,5.37,136.86,2025-02-24 0:00:00
2025-02-24,1:00:00,60.49,60.49,38.72,38.72,151.57,151.57,1324.38,1324.38,10,10,5.85,149.29,2025-02-24 1:00:00
2025-02-24,2:00:00,42.95,42.95,38.58,38.58,146.73,146.73,1200.69,1200.69,10,10,4,101.92,2025-02-24 2:00:00
2025-02-24,3:00:00,35.28,35.28,38.69,38.69,152.85,152.85,1087.19,1087.19,10,10,4,102.1,2025-02-24 3:00:00
2025-02-24,4:00:00,36.1,36.1,38.72,38.72,154.96,154.96,1102.25,1102.25,10,10,4.02,102.5,2025-02-24 4:00:00
2025-02-24,5:00:00,33.72,33.72,39.36,39.36,156.94,156.94,1144.51,1144.51,10,10,13.38,341.08,2025-02-24 5:00:00
2025-02-24,6:00:00,30.04,30.04,39.18,39.18,148.93,148.93,1069.7,1069.7,10,10,21.87,557.67,2025-02-24 6:00:00
2025-02-24,7:00:00,34.15,34.15,39.18,39.18,148.67,148.67,1147.22,1147.22,10,10,22.41,571.51,2025-02-24 7:00:00
2025-02-24,8:00:00,36.97,36.97,38.89,38.89,131.78,131.78,1705.51,1705.51,10,10,21.6,550.87,2025-02-24 8:00:00
2025-02-24,9:00:00,37.47,37.47,39.07,39.07,146.93,146.93,1319.18,1319.18,10,10,12.57,320.41,2025-02-24 9:00:00
2025-02-24,10:00:00,40.36,40.36,39.82,39.82,166.84,166.84,981.26,981.26,10.18,10.18,4,102.01,2025-02-24 10:00:00
2025-02-24,11:00:00,37.86,37.86,38.74,38.74,133.2,133.2,1545.01,1545.01,10,10,4,102.02,2025-02-24 11:00:00
2025-02-24,12:00:00,54.18,54.18,38.48,38.48,143.2,143.2,1335.85,1335.85,9.79,9.79,4.01,102.25,2025-02-24 12:00:00
2025-02-24,13:00:00,57.91,57.91,33.02,33.02,173.89,173.89,1072.69,1072.69,8,8,4,102.02,2025-02-24 13:00:00
2025-02-24,14:00:00,76.51,76.51,37.92,37.92,166.36,166.36,1029.21,1029.21,9.48,9.48,9.32,237.73,2025-02-24 14:00:00
2025-02-24,15:00:00,57.12,57.12,38.99,38.99,161.64,161.64,970.87,970.87,10.02,10.02,16.21,413.23,2025-02-24 15:00:00
2025-02-24,16:00:00,32.14,32.14,39.15,39.15,169.33,169.33,878.29,878.29,10.94,10.94,27.58,703.32,2025-02-24 16:00:00
2025-02-24,17:00:00,30.38,30.38,39.25,39.25,168.3,168.3,900.19,900.19,10.29,10.29,30,765,2025-02-24 17:00:00
2025-02-24,18:00:00,34.29,34.29,39.47,39.47,173.35,173.35,909.57,909.57,10.12,10.12,30,765,2025-02-24 18:00:00
2025-02-24,19:00:00,45.3,45.3,39.77,39.77,175.35,175.35,887.03,887.03,10.44,10.44,29.98,764.52,2025-02-24 19:00:00
2025-02-24,20:00:00,35.14,35.14,39.53,39.53,165.21,165.21,968.94,968.94,10.32,10.32,30,765,2025-02-24 20:00:00
2025-02-24,21:00:00,29.26,29.26,39.5,39.5,167.4,167.4,986.73,986.73,10.18,10.18,30,765,2025-02-24 21:00:00
2025-02-24,22:00:00,28.73,28.73,38.82,38.82,146.44,146.44,1360.68,1360.68,10,10,30,765,2025-02-24 22:00:00
2025-02-24,23:00:00,44.61,44.61,36.2,36.2,160.74,160.74,1314.79,1314.79,9.17,9.17,20.02,510.52,2025-02-24 23:00:00
2025-02-25,0:00:00,62.21,62.21,38.82,38.82,155.33,155.33,1194.34,1194.34,9.86,9.86,10.54,268.64,2025-02-25 0:00:00
2025-02-25,1:00:00,29.3,29.3,39.43,39.43,149.19,149.19,1284.58,1284.58,10.35,10.35,3.05,77.84,2025-02-25 1:00:00
2025-02-25,2:00:00,30.45,30.45,39.05,39.05,152.08,152.08,1207.54,1207.54,10,10,3.12,79.53,2025-02-25 2:00:00
2025-02-25,3:00:00,36.92,36.92,39.39,39.39,151.09,151.09,1213.86,1213.86,10.04,10.04,3.14,79.98,2025-02-25 3:00:00
2025-02-25,4:00:00,41.97,41.97,38.94,38.94,145.79,145.79,1341.48,1341.48,10,10,3.19,81.38,2025-02-25 4:00:00
2025-02-25,5:00:00,41.43,41.43,39.3,39.3,139.45,139.45,1397.66,1397.66,10.1,10.1,3.2,81.6,2025-02-25 5:00:00
2025-02-25,6:00:00,38.07,38.07,39.07,39.07,130.94,130.94,1669.6,1669.6,10.07,10.07,12.4,316.28,2025-02-25 6:00:00
2025-02-25,7:00:00,48.12,48.12,39.49,39.49,156.17,156.17,1204.97,1204.97,10.08,10.08,17.78,453.42,2025-02-25 7:00:00
2025-02-25,8:00:00,52.11,52.11,40.09,40.09,176.68,176.68,930.29,930.29,10.52,10.52,4.64,118.3,2025-02-25 8:00:00
2025-02-25,9:00:00,52.21,52.21,39.33,39.33,140.84,140.84,1483.56,1483.56,10,10,3.64,92.84,2025-02-25 9:00:00
2025-02-25,10:00:00,53.69,53.69,39.11,39.11,152.56,152.56,1364.55,1364.55,10,10,3.84,97.91,2025-02-25 10:00:00
2025-02-25,11:00:00,53.31,53.31,39.49,39.49,172.04,172.04,1085.64,1085.64,10,10,3.95,100.83,2025-02-25 11:00:00
2025-02-25,12:00:00,43.77,43.77,39.3,39.3,162.01,162.01,1262.46,1262.46,10,10,4,101.95,2025-02-25 12:00:00
2025-02-25,13:00:00,48.18,48.18,39.27,39.27,155.71,155.71,1321.21,1321.21,10,10,4,101.88,2025-02-25 13:00:00
2025-02-25,14:00:00,56.02,56.02,39.25,39.25,173.16,173.16,1115.44,1115.44,10,10,4,102,2025-02-25 14:00:00
2025-02-25,15:00:00,52.07,52.07,39.55,39.55,180.51,180.51,1091.04,1091.04,10.04,10.04,4,101.91,2025-02-25 15:00:00
2025-02-25,16:00:00,44.55,44.55,39,39,167.24,167.24,1224.25,1224.25,10.04,10.04,4,102,2025-02-25 16:00:00
2025-02-25,17:00:00,32.98,32.98,39.47,39.47,161.31,161.31,1313.02,1313.02,10.06,10.06,4,101.91,2025-02-25 17:00:00
2025-02-25,18:00:00,28.09,28.09,38.9,38.9,136.44,136.44,1963.27,1963.27,10,10,4,101.97,2025-02-25 18:00:00
2025-02-25,19:00:00,42.83,42.83,38.3,38.3,145.11,145.11,1532.1,1532.1,10,10,19.46,496.34,2025-02-25 19:00:00
2025-02-25,20:00:00,24.2,24.2,37.65,37.65,152.8,152.8,1036.4,1036.4,10.67,10.67,30,765,2025-02-25 20:00:00
2025-02-25,21:00:00,29.87,29.87,39.03,39.03,176.61,176.61,908.65,908.65,10.57,10.57,30,765,2025-02-25 21:00:00
2025-02-25,22:00:00,54.2,54.2,39.88,39.88,183.24,183.24,863.83,863.83,10.97,10.97,30,765,2025-02-25 22:00:00
2025-02-25,23:00:00,56.82,56.82,39.49,39.49,182.9,182.9,914.38,914.38,10.21,10.21,30,765,2025-02-25 23:00:00
2025-02-26,0:00:00,64.08,64.08,39.72,39.72,161.12,161.12,1075.11,1075.11,10.35,10.35,26.71,681.07,2025-02-26 0:00:00
2025-02-26,1:00:00,32.2,32.2,38.93,38.93,152.38,152.38,1163.21,1163.21,10,10,14.61,372.48,2025-02-26 1:00:00
2025-02-26,2:00:00,27.16,27.16,38.99,38.99,149.9,149.9,1432.42,1432.42,10.02,10.02,6.48,165.26,2025-02-26 2:00:00
2025-02-26,3:00:00,26.51,26.51,38.69,38.69,154.76,154.76,1454.29,1454.29,10,10,3.21,81.91,2025-02-26 3:00:00
2025-02-26,4:00:00,32.37,32.37,39.2,39.2,155.18,155.18,1346.65,1346.65,10.02,10.02,3.24,82.72,2025-02-26 4:00:00
2025-02-26,5:00:00,39.23,39.23,39.55,39.55,154.33,154.33,1416.75,1416.75,10.33,10.33,3.25,82.97,2025-02-26 5:00:00
2025-02-26,6:00:00,46.24,46.24,39.28,39.28,159.95,159.95,1332,1332,10.06,10.06,3.36,85.7,2025-02-26 6:00:00
2025-02-26,7:00:00,28.79,28.79,39.33,39.33,177.8,177.8,984.05,984.05,10.57,10.57,3.33,84.9,2025-02-26 7:00:00
2025-02-26,8:00:00,30.21,30.21,39.97,39.97,170.14,170.14,1118.38,1118.38,10.49,10.49,3.58,91.17,2025-02-26 8:00:00
2025-02-26,9:00:00,29.82,29.82,39.64,39.64,180.01,180.01,966.41,966.41,10.28,10.28,3.87,98.65,2025-02-26 9:00:00
2025-02-26,10:00:00,30.46,30.46,39.73,39.73,185.29,185.29,886.36,886.36,10.32,10.32,3.94,100.38,2025-02-26 10:00:00
2025-02-26,11:00:00,41.22,41.22,39.71,39.71,170.24,170.24,945.48,945.48,10.09,10.09,3.99,101.8,2025-02-26 11:00:00
2025-02-26,12:00:00,49.65,49.53,39.73,39.63,168.97,168.58,1044.41,1041.91,10.1,10.08,4,101.74,2025-02-26 12:00:00
2025-02-26,13:00:00,28.19,28.19,39.37,39.37,161.65,161.65,1109.61,1109.61,10.19,10.19,4,101.9,2025-02-26 13:00:00
2025-02-26,14:00:00,25,25,39.62,39.62,176.47,176.47,953.93,953.93,10.37,10.37,4,101.97,2025-02-26 14:00:00
2025-02-26,15:00:00,31.71,31.71,40.18,40.18,171.66,171.66,958.14,958.14,10.69,10.69,3.99,101.83,2025-02-26 15:00:00
2025-02-26,16:00:00,19.85,19.85,39.51,39.51,173.14,173.14,899.04,899.04,10.59,10.59,4,101.88,2025-02-26 16:00:00
2025-02-26,17:00:00,29.98,29.98,40.38,40.38,198.49,198.49,788.67,788.67,10.92,10.92,6.22,158.61,2025-02-26 17:00:00
2025-02-26,18:00:00,27.69,27.69,41.03,41.03,205.13,205.13,777.1,777.1,11,11,24.95,636.12,2025-02-26 18:00:00
2025-02-26,19:00:00,25.72,25.72,40.73,40.73,200.59,200.59,791.91,791.91,11,11,28.73,732.7,2025-02-26 19:00:00
2025-02-26,20:00:00,20.43,20.43,40.86,40.86,198.71,198.71,793.38,793.38,11,11,27.48,700.72,2025-02-26 20:00:00
2025-02-26,21:00:00,19.48,19.48,40.87,40.87,196.92,196.92,805.38,805.38,11,11,30,765,2025-02-26 21:00:00
2025-02-26,22:00:00,21.81,21.81,41,41,203.68,203.68,810.83,810.83,11,11,30,765,2025-02-26 22:00:00
2025-02-26,23:00:00,23.69,23.69,40.76,40.76,205.94,205.94,815.4,815.4,11,11,29.9,762.49,2025-02-26 23:00:00
2025-02-27,0:00:00,26.98,26.98,40.66,40.66,210.47,210.47,810.82,810.82,11,11,27.02,688.89,2025-02-27 0:00:00
2025-02-27,1:00:00,23.42,23.42,40.35,40.35,203.6,203.6,794.07,794.07,10.97,10.97,14.71,375.18,2025-02-27 1:00:00
2025-02-27,2:00:00,19.84,19.84,40.69,40.69,207.39,207.39,801.97,801.97,11,11,5.2,132.7,2025-02-27 2:00:00
2025-02-27,3:00:00,22.33,22.33,40.41,40.41,194.09,194.09,865.5,865.5,11,11,3.99,101.8,2025-02-27 3:00:00
2025-02-27,4:00:00,34.57,34.57,41.13,41.13,212.88,212.88,791.78,791.78,11,11,6.66,169.77,2025-02-27 4:00:00
2025-02-27,5:00:00,59.9,40.07,37.88,28.57,237.64,194.15,780.04,643.34,9.34,7.45,22.8,447.67,2025-02-27 5:00:00
2025-02-27,6:00:00,105,1,230.69,1,37.98,1,189.74,1,18.89,1,29.46,1,2025-02-27 6:00:00
2025-02-27,7:00:00,105,1,256.54,1,41.7,1,44.02,1,19,1,28.28,1,2025-02-27 7:00:00
2025-02-27,8:00:00,105,1,270.61,1,43.98,1,32.17,1,19.2,1,16.62,1,2025-02-27 8:00:00
2025-02-27,9:00:00,105,1,260.91,1,42.39,1,29.3,1,19.07,1,4.5,1,2025-02-27 9:00:00
2025-02-27,10:00:00,105,1,268.28,1,43.53,1,30.87,1,19.2,1,7.85,1,2025-02-27 10:00:00
2025-02-27,11:00:00,105,1,244.42,1,39.64,1,27.46,1,19,1,6.63,1,2025-02-27 11:00:00
2025-02-27,12:00:00,105,1,253.2,1,41.07,1,28.98,1,19.03,1,3.9,1,2025-02-27 12:00:00
2025-02-27,13:00:00,105,1,226.53,1,36.81,1,25.26,1,19,1,3.53,1,2025-02-27 13:00:00
2025-02-27,14:00:00,105,1,230.01,1,37.36,1,26.14,1,19,1,1.29,1,2025-02-27 14:00:00
2025-02-27,15:00:00,105,1,215.47,1,34.95,1,23.9,1,19,1,2.46,1,2025-02-27 15:00:00
2025-02-27,16:00:00,105,1,226.64,1,36.74,1,25.28,1,19,1,11.78,1,2025-02-27 16:00:00
2025-02-27,17:00:00,105,1,217.43,1,35.3,1,24.38,1,19,1,16.32,1,2025-02-27 17:00:00
2025-02-27,18:00:00,105,1,217.96,1,35.44,1,24.39,1,19,1,23.33,1,2025-02-27 18:00:00
2025-02-27,19:00:00,105,1,223.95,1,36.28,1,24.86,1,19.14,1,29.09,1,2025-02-27 19:00:00
2025-02-27,20:00:00,102.58,1,220.33,1,35.88,1,24.33,1,19.04,1,30,1,2025-02-27 20:00:00
2025-02-27,21:00:00,94.69,1,230.22,1,37.34,1,26.01,1,19.51,1,30,1,2025-02-27 21:00:00
2025-02-27,22:00:00,95.42,1,209.06,1,33.97,1,22.89,1,19,1,30,1,2025-02-27 22:00:00
2025-02-27,23:00:00,87.76,1,226.93,1,36.82,1,25.72,1,19.43,1,30,1,2025-02-27 23:00:00
2025-02-28,0:00:00,92.43,1,213.03,1,34.64,1,23.28,1,19.08,1,30,1,2025-02-28 0:00:00
2025-02-28,1:00:00,87.05,1,209.47,1,34.02,1,23.46,1,19,1,30,1,2025-02-28 1:00:00
2025-02-28,2:00:00,84.7,1,224.98,1,36.48,1,25.37,1,19.07,1,30,1,2025-02-28 2:00:00
2025-02-28,3:00:00,88.71,1,203.66,1,33.13,1,22.25,1,19,1,29.71,1,2025-02-28 3:00:00
2025-02-28,4:00:00,96.57,1,223.51,1,36.21,1,25.31,1,19.2,1,30,1,2025-02-28 4:00:00
2025-02-28,5:00:00,101.34,1,236.97,1,38.44,1,26.67,1,19.07,1,30,1,2025-02-28 5:00:00
2025-02-28,6:00:00,79.2,1,226.05,1,36.71,1,24.66,1,19,1,29.81,1,2025-02-28 6:00:00
2025-02-28,7:00:00,46.23,1,251.13,1,40.72,1,28.27,1,19.67,1,20.04,1,2025-02-28 7:00:00
2025-02-28,8:00:00,44.98,1,238.56,1,38.73,1,26.39,1,19.13,1,4.81,1,2025-02-28 8:00:00
2025-02-28,9:00:00,105,1,225.08,1,36.48,1,25.2,1,19.12,1,1,1,2025-02-28 9:00:00
2025-02-28,10:00:00,105,1,232.54,1,37.73,1,26.43,1,19.37,1,1,1,2025-02-28 10:00:00
2025-02-28,11:00:00,56.58,1,190.03,1,30.83,1,81.95,1,18.72,1,3.19,1,2025-02-28 11:00:00
2025-02-28,12:00:00,13.4,1,111.33,1,18,1,23,1,18,1,3.33,1,2025-02-28 12:00:00
2025-02-28,13:00:00,12.06,1,109.52,1,17.85,1,13.19,1,18,1,3.39,1,2025-02-28 13:00:00
2025-02-28,14:00:00,11.8,1,109.84,1,17.96,1,12.1,1,18,1,3.26,1,2025-02-28 14:00:00
2025-02-28,15:00:00,11.09,1,105.74,1,17.17,1,11.31,1,17.19,1,3.56,1,2025-02-28 15:00:00
